'07/26/2023 14:17:05.079',"302,681,400,000,000","-313,832,820,000,000","616,514,220,000,000",-0.0557571000000000
'07/26/2023 14:17:05.095',"312,239,760,000,000","-310,646,700,000,000","622,886,460,000,000",0.00796530000000000
'07/26/2023 14:17:05.111',"304,274,460,000,000","-312,239,760,000,000","616,514,220,000,000",-0.0398265000000000
'07/26/2023 14:17:05.128',"309,053,640,000,000","-310,646,700,000,000","619,700,340,000,000",-0.00796530000000000
'07/26/2023 14:17:05.144',"297,902,220,000,000","-315,425,880,000,000","613,328,100,000,000",-0.0876183000000000
'07/26/2023 14:17:05.160',"299,495,280,000,000","-313,832,820,000,000","613,328,100,000,000",-0.0716877000000000
'07/26/2023 14:17:05.176',"302,681,400,000,000","-310,646,700,000,000","613,328,100,000,000",-0.0398265000000000
'07/26/2023 14:17:05.193',"299,495,280,000,000","-309,053,640,000,000","608,548,920,000,000",-0.0477918000000000
'07/26/2023 14:17:05.209',"302,681,400,000,000","-313,832,820,000,000","616,514,220,000,000",-0.0557571000000000
'07/26/2023 14:17:05.225',"296,309,160,000,000","-313,832,820,000,000","610,141,980,000,000",-0.0876183000000000
'07/26/2023 14:17:05.241',"299,495,280,000,000","-312,239,760,000,000","611,735,040,000,000",-0.0637224000000000
'07/26/2023 14:17:05.258',"297,902,220,000,000","-312,239,760,000,000","610,141,980,000,000",-0.0716877000000000
'07/26/2023 14:17:05.274',"296,309,160,000,000","-310,646,700,000,000","606,955,860,000,000",-0.0716877000000000
'07/26/2023 14:17:05.290',"291,529,980,000,000","-313,832,820,000,000","605,362,800,000,000",-0.111514200000000
'07/26/2023 14:17:05.306',"294,716,100,000,000","-313,832,820,000,000","608,548,920,000,000",-0.0955836000000000
'07/26/2023 14:17:05.323',"291,529,980,000,000","-318,612,000,000,000","610,141,980,000,000",-0.135410100000000
'07/26/2023 14:17:05.339',"296,309,160,000,000","-313,832,820,000,000","610,141,980,000,000",-0.0876183000000000
'07/26/2023 14:17:05.355',"291,529,980,000,000","-317,018,940,000,000","608,548,920,000,000",-0.127444800000000
'07/26/2023 14:17:05.371',"291,529,980,000,000","-315,425,880,000,000","606,955,860,000,000",-0.119479500000000
'07/26/2023 14:17:05.388',"291,529,980,000,000","-320,205,060,000,000","611,735,040,000,000",-0.143375400000000
'07/26/2023 14:17:05.404',"293,123,040,000,000","-318,612,000,000,000","611,735,040,000,000",-0.127444800000000
'07/26/2023 14:17:05.420',"294,716,100,000,000","-317,018,940,000,000","611,735,040,000,000",-0.111514200000000
'07/26/2023 14:17:05.436',"297,902,220,000,000","-313,832,820,000,000","611,735,040,000,000",-0.0796530000000000
'07/26/2023 14:17:05.453',"301,088,340,000,000","-310,646,700,000,000","611,735,040,000,000",-0.0477918000000000
'07/26/2023 14:17:05.469',"297,902,220,000,000","-315,425,880,000,000","613,328,100,000,000",-0.0876183000000000
'07/26/2023 14:17:05.485',"296,309,160,000,000","-315,425,880,000,000","611,735,040,000,000",-0.0955836000000000
'07/26/2023 14:17:05.501',"297,902,220,000,000","-309,053,640,000,000","606,955,860,000,000",-0.0557571000000000
'07/26/2023 14:17:05.518',"297,902,220,000,000","-315,425,880,000,000","613,328,100,000,000",-0.0876183000000000
'07/26/2023 14:17:05.534',"299,495,280,000,000","-315,425,880,000,000","614,921,160,000,000",-0.0796530000000000
'07/26/2023 14:17:05.550',"302,681,400,000,000","-318,612,000,000,000","621,293,400,000,000",-0.0796530000000000
